coin,fundingRate,premium,time
GMT,-1.16245e-05,-0.0005929956,1782356400010
SUPER,-5.87427e-05,-0.0009699413,1782356400010
USTC,0.0,0.0,1782356400010
NFTI,0.0,0.0,1782356400010
JUP,-3.24435e-05,-0.0007595483,1782356400010
kLUNC,-2.91132e-05,-0.0007329054,1782356400010
RSR,1.25e-05,-1.0971e-06,1782356400010
GALA,1.25e-05,-0.000210892,1782356400010
JTO,1.25e-05,-5.68352e-05,1782356400010
NTRN,0.0,0.0,1782356400010
ACE,1.25e-05,-1.842e-06,1782356400010
MAV,0.0,0.0,1782356400010
WIF,1.25e-05,-0.0002464598,1782356400010
CAKE,-1.23551e-05,-0.0005988406,1782356400010
PEOPLE,1.25e-05,-0.0001031144,1782356400010
ENS,1.25e-05,-2.1901e-06,1782356400010
ETC,1.25e-05,-0.0001912955,1782356400010
XAI,-1.95634e-05,-0.000656507,1782356400010
MANTA,1.25e-05,6.0129e-06,1782356400010
UMA,-5.26264e-05,-0.0009210111,1782356400010
ONDO,3.7562e-06,-0.0004699505,1782356400010
ALT,-3.93876e-05,-0.0008151005,1782356400010
ZETA,2.0615e-06,-0.000483508,1782356400010
DYM,1.25e-05,0.0,1782356400010
MAVIA,0.0,0.0,1782356400010
W,1.1484e-06,-0.0004908127,1782356400010
PANDORA,0.0,0.0,1782356400010
STRK,-6.21873e-05,-0.0009974981,1782356400010
PIXEL,0.0,0.0,1782356400010
AI,0.0,0.0,1782356400010
TAO,1.25e-05,-1.31738e-05,1782356400010
AR,1.25e-05,-0.0001987987,1782356400010
MYRO,0.0,0.0,1782356400010
kFLOKI,7.122e-07,-0.0004943027,1782356400010
BOME,5.1857e-06,-0.0004585142,1782356400010
ETHFI,1.25e-05,-5.3414e-05,1782356400010
ENA,1.25e-05,-8.55281e-05,1782356400010
MNT,1.25e-05,-0.0002555748,1782356400010
TNSR,1.24812e-05,-0.0004001501,1782356400010
SAGA,1.25e-05,0.0,1782356400010
MERL,-0.0002662295,-0.002629836,1782356400010
HBAR,1.25e-05,-0.0003110328,1782356400010
POPCAT,-9.17884e-05,-0.0012343068,1782356400010
OMNI,0.0,0.0,1782356400010
EIGEN,1.25e-05,-7.6916e-06,1782356400010
REZ,1.25e-05,-6.6033e-06,1782356400010
NOT,-3.85641e-05,-0.000808513,1782356400010
TURBO,1.25e-05,-0.0003900443,1782356400010
BRETT,1.25e-05,-3.96765e-05,1782356400010
IO,-6.04108e-05,-0.0009832862,1782356400010
ZK,1.25e-05,-1.3093e-05,1782356400010
BLAST,0.0,0.0,1782356400010
LISTA,0.0,0.0,1782356400010
MEW,0.0,0.0,1782356400010
RENDER,5.8742e-06,-0.0004530063,1782356400010
kDOGS,0.0,0.0,1782356400010
POL,1.25e-05,-2.3959e-06,1782356400010
CATI,0.0,0.0,1782356400010
CELO,1.25e-05,-0.00010418,1782356400010
HMSTR,1.25e-05,0.0,1782356400010
SCR,0.0,0.0,1782356400010
NEIROETH,0.0,0.0,1782356400010
kNEIRO,-7.82656e-05,-0.0011261251,1782356400010
GOAT,1.25e-05,-5.609e-07,1782356400010
MOODENG,1.143e-07,-0.0004990855,1782356400010
GRASS,1.25e-05,0.0001547672,1782356400010
PURR,1.25e-05,0.0,1782356400010
PNUT,1.25e-05,-0.0003060057,1782356400010
XLM,1.25e-05,-0.0003297877,1782356400010
CHILLGUY,0.0,0.0,1782356400010
SAND,1.21604e-05,-0.000402717,1782356400010
IOTA,-4.76446e-05,-0.0008811566,1782356400010
ALGO,1.25e-05,-0.0003727109,1782356400010
HYPE,1.25e-05,-0.0001421872,1782356400010
ME,-0.0002289682,-0.0023317455,1782356400010
MOVE,1.25e-05,-6.9467e-06,1782356400010
VIRTUAL,6.3461e-06,-0.0004492311,1782356400010
PENGU,-3.68772e-05,-0.0007950175,1782356400010
USUAL,-0.0001039375,-0.0013315003,1782356400010
FARTCOIN,1.25e-05,2.78821e-05,1782356400010
AI16Z,0.0,0.0,1782356400010
AIXBT,-0.0001063617,-0.0013508934,1782356400010
ZEREBRO,0.0,0.0,1782356400010
BIO,-2.03854e-05,-0.0006630833,1782356400010
GRIFFAIN,1.25e-05,9.5322e-06,1782356400010
SPX,1.25e-05,-4.07446e-05,1782356400010
S,-0.0001089685,-0.001371748,1782356400010
MORPHO,1.25e-05,-0.0003248725,1782356400010
TRUMP,-7.84243e-05,-0.0011273941,1782356400010
MELANIA,1.25e-05,-7.81979e-05,1782356400010
ANIME,-0.0001158751,-0.001427001,1782356400010
VINE,1.25e-05,1.5517e-06,1782356400010
VVV,-0.0002240317,-0.0022922534,1782356400010
JELLY,0.0,0.0,1782356400010
BERA,-3.35587e-05,-0.0007684695,1782356400010
TST,0.0,0.0,1782356400010
LAYER,-0.0003173164,-0.003038531,1782356400010
IP,1.25e-05,-3.1343e-05,1782356400010
OM,0.0,0.0,1782356400010
KAITO,5.6888e-06,-0.0004544898,1782356400010
NIL,-7.70238e-05,-0.0011161904,1782356400010
PAXG,-7.6353e-06,-0.0005610824,1782356400010
PROMPT,0.0,0.0,1782356400010
BABY,1.25e-05,-0.0002281945,1782356400010
WCT,1.25e-05,-0.0002490929,1782356400010
HYPER,-3.70674e-05,-0.0007965391,1782356400010
ZORA,-0.0001283112,-0.0015264899,1782356400010
INIT,-4.2589e-06,-0.0005340711,1782356400010
DOOD,1.25e-05,-2.4588e-05,1782356400010
LAUNCHCOIN,0.0,0.0,1782356400010
NXPC,1.25e-05,-0.000271011,1782356400010
SOPH,1.25e-05,-0.0003963923,1782356400010
RESOLV,1.25e-05,-0.0001881831,1782356400010
SYRUP,1.25e-05,7.6846e-06,1782356400010
PUMP,1.25e-05,-0.0001233913,1782356400010
PROVE,-5.61133e-05,-0.0009489067,1782356400010
YZY,0.0,0.0,1782356400010
XPL,1.25e-05,2.09782e-05,1782356400010
WLFI,-1.15182e-05,-0.0005921459,1782356400010
LINEA,1.25e-05,0.0,1782356400010
SKY,-3.91731e-05,-0.0008133851,1782356400010
ASTER,1.25e-05,-0.0002142195,1782356400010
AVNT,-8.40713e-05,-0.0011725707,1782356400010
STBL,1.25e-05,9.4469e-06,1782356400010
0G,-0.0007838454,-0.0067707629,1782356400010
HEMI,1.25e-05,-0.0002324091,1782356400010
APEX,1.25e-05,6.56387e-05,1782356400010
2Z,-9.29134e-05,-0.0012433072,1782356400010
ZEC,1.25e-05,-0.0003817253,1782356400010
MON,1.25e-05,-3.82464e-05,1782356400010
MET,1.25e-05,-4.06422e-05,1782356400010
MEGA,1.25e-05,-0.0001121193,1782356400010
CC,1.25e-05,-9.412e-07,1782356400010
ICP,1.25e-05,-0.0003195259,1782356400010
AERO,1.25e-05,-9.289e-07,1782356400010
STABLE,1.25e-05,-7.5709e-05,1782356400010
FOGO,-4.51677e-05,-0.000861342,1782356400010
LIT,7.36798e-05,0.0010894382,1782356400010
XMR,1.25e-05,0.0002431535,1782356400010
AXS,-5.79267e-05,-0.0009634133,1782356400010
DASH,7.3204e-06,-0.000441437,1782356400010
SKR,1.25e-05,-0.0001667357,1782356400010
AZTEC,1.25e-05,-0.0001297956,1782356400010
CHIP,-0.00021144,-0.0021915199,1782356400010
BTC,-8.506e-06,-0.0005680482,1782360000019
ETH,3.178e-07,-0.0004974574,1782360000019
ATOM,-5.72859e-05,-0.0009582872,1782360000019
MATIC,0.0,0.0,1782360000019
DYDX,1.25e-05,0.000115973,1782360000019
SOL,-2.34471e-05,-0.000687577,1782360000019
AVAX,4.3662e-06,-0.0004650705,1782360000019
BNB,-1.07291e-05,-0.0005858329,1782360000019
APE,1.25e-05,-4.14759e-05,1782360000019
OP,1.19405e-05,-0.0004044757,1782360000019
LTC,-3.2858e-06,-0.0005262861,1782360000019
ARB,-9.2793e-06,-0.000574234,1782360000019
DOGE,-4.4164e-06,-0.0005353314,1782360000019
INJ,-1.23846e-05,-0.000599077,1782360000019
SUI,1.25e-05,-0.0002905509,1782360000019
kPEPE,-4.0721e-06,-0.0005325767,1782360000019
CRV,-3.70831e-05,-0.0007966648,1782360000019
LDO,1.25e-05,-0.0003941635,1782360000019
LINK,-3.9443e-06,-0.0005315546,1782360000019
STX,-3.43378e-05,-0.0007747025,1782360000019
RNDR,0.0,0.0,1782360000019
CFX,1.25e-05,1.595e-07,1782360000019
FTM,0.0,0.0,1782360000019
GMX,1.25e-05,-0.0002021337,1782360000019
SNX,-7.09065e-05,-0.0010672517,1782360000019
XRP,-7.0088e-06,-0.0005560707,1782360000019
BCH,1.25e-05,-0.0003699474,1782360000019
APT,-3.24453e-05,-0.0007595627,1782360000019
AAVE,9.386e-06,-0.0004249123,1782360000019
COMP,1.25e-05,-0.0001883546,1782360000019
MKR,0.0,0.0,1782360000019
WLD,1.25e-05,7.812e-07,1782360000019
FXS,0.0,0.0,1782360000019
HPOS,0.0,0.0,1782360000019
RLB,0.0,0.0,1782360000019
UNIBOT,0.0,0.0,1782360000019
YGG,-1.29093e-05,-0.0006032744,1782360000019
TRX,1.13995e-05,-0.0004088036,1782360000019
kSHIB,-5.59931e-05,-0.0009479452,1782360000019
UNI,9.8299e-06,-0.0004213609,1782360000019
SEI,1.25e-05,-5.36922e-05,1782360000019
RUNE,1.25e-05,-0.0001699203,1782360000019
OX,0.0,0.0,1782360000019
FRIEND,0.0,0.0,1782360000019
SHIA,0.0,0.0,1782360000019
CYBER,0.0,0.0,1782360000019
ZRO,-2.04777e-05,-0.0006638212,1782360000019
BLZ,0.0,0.0,1782360000019
DOT,-1.57186e-05,-0.0006257488,1782360000019
BANANA,1.25e-05,-6.686e-07,1782360000019
TRB,1.25e-05,-0.0001538849,1782360000019
FTT,0.0,0.0,1782360000019
LOOM,0.0,0.0,1782360000019
OGN,0.0,0.0,1782360000019
RDNT,0.0,0.0,1782360000019
ARK,1.25e-05,-0.000264577,1782360000019
BNT,0.0,0.0,1782360000019
CANTO,0.0,0.0,1782360000019
REQ,0.0,0.0,1782360000019
BIGTIME,1.25e-05,-0.0001407938,1782360000019
KAS,1.11824e-05,-0.0004105406,1782360000019
ORBS,0.0,0.0,1782360000019
BLUR,1.25e-05,-0.0001786106,1782360000019
TIA,9.2734e-06,-0.0004258129,1782360000019
BSV,1.25e-05,-2.4552e-06,1782360000019
ADA,-5.49861e-05,-0.0009398888,1782360000019
TON,0.0,0.0,1782360000019
MINA,-3.06224e-05,-0.0007449792,1782360000019
POLYX,1.25e-05,-0.0001741057,1782360000019
GAS,1.25e-05,-0.0001667743,1782360000019
PENDLE,1.25e-05,-0.0003137137,1782360000019
STG,0.0,0.0,1782360000019
FET,1.25e-05,2.46514e-05,1782360000019
STRAX,0.0,0.0,1782360000019
NEAR,1.25e-05,-8.26702e-05,1782360000019
MEME,1.13138e-05,-0.0004094898,1782360000019
ORDI,1.25e-05,-0.0002723947,1782360000019
BADGER,0.0,0.0,1782360000019
NEO,1.25e-05,-0.0001195089,1782360000019
ZEN,1.25e-05,-0.0003082024,1782360000019
FIL,5.6491e-06,-0.0004548073,1782360000019
PYTH,-3.36731e-05,-0.0007693849,1782360000019
SUSHI,-0.0001739031,-0.0018912245,1782360000019
ILV,0.0,0.0,1782360000019
IMX,1.25e-05,-3.80238e-05,1782360000019
kBONK,-6.8006e-06,-0.0005544047,1782360000019
GMT,6.6794e-06,-0.000446565,1782360000019
SUPER,-6.92698e-05,-0.0010541587,1782360000019
USTC,0.0,0.0,1782360000019
NFTI,0.0,0.0,1782360000019
JUP,-2.18963e-05,-0.0006751708,1782360000019
kLUNC,-7.27083e-05,-0.001081666,1782360000019
RSR,1.25e-05,-1.1005e-06,1782360000019
GALA,1.25e-05,-0.0002688519,1782360000019
JTO,1.25e-05,-6.62689e-05,1782360000019
NTRN,0.0,0.0,1782360000019
ACE,1.25e-05,-1.8593e-06,1782360000019
MAV,0.0,0.0,1782360000019
WIF,1.25e-05,-0.0003211743,1782360000019
CAKE,7.5404e-06,-0.0004396766,1782360000019
PEOPLE,1.25e-05,-0.0001000027,1782360000019
ENS,1.25e-05,-2.1553e-06,1782360000019
ETC,1.25e-05,-0.0001194784,1782360000019
XAI,-3.47378e-05,-0.0007779024,1782360000019
MANTA,1.25e-05,7.5787e-05,1782360000019
UMA,-4.12312e-05,-0.0008298498,1782360000019
ONDO,1.25e-05,-0.0003263535,1782360000019
ALT,-5.28037e-05,-0.00092243,1782360000019
ZETA,-1.26235e-05,-0.0006009878,1782360000019
DYM,1.25e-05,0.0,1782360000019
MAVIA,0.0,0.0,1782360000019
W,-1.57789e-05,-0.000626231,1782360000019
PANDORA,0.0,0.0,1782360000019
STRK,-6.80534e-05,-0.0010444275,1782360000019
PIXEL,0.0,0.0,1782360000019
AI,0.0,0.0,1782360000019
TAO,1.25e-05,-1.43105e-05,1782360000019
AR,1.25e-05,-0.0003165049,1782360000019
MYRO,0.0,0.0,1782360000019
kFLOKI,5.7543e-06,-0.0004539653,1782360000019
BOME,1.25e-05,-0.0001834662,1782360000019
ETHFI,1.25e-05,-1.93935e-05,1782360000019
ENA,1.25e-05,-0.0001788517,1782360000019
MNT,1.25e-05,-0.0001364243,1782360000019
TNSR,3.5107e-06,-0.0004719141,1782360000019
SAGA,1.25e-05,9.70052e-05,1782360000019
MERL,-0.0002576699,-0.002561359,1782360000019
HBAR,1.25e-05,-0.0002591316,1782360000019
POPCAT,-5.69346e-05,-0.0009554765,1782360000019
OMNI,0.0,0.0,1782360000019
EIGEN,1.25e-05,-6.82914e-05,1782360000019
REZ,1.25e-05,-2.36e-06,1782360000019
NOT,-7.85966e-05,-0.0011287731,1782360000019
TURBO,-9.0555e-06,-0.0005724443,1782360000019
BRETT,1.25e-05,-2.79254e-05,1782360000019
IO,-4.86546e-05,-0.0008892366,1782360000019
ZK,1.25e-05,-0.0002798858,1782360000019
BLAST,0.0,0.0,1782360000019
LISTA,0.0,0.0,1782360000019
MEW,0.0,0.0,1782360000019
RENDER,-1.32763e-05,-0.0006062103,1782360000019
kDOGS,0.0,0.0,1782360000019
POL,1.25e-05,3.0403e-06,1782360000019
CATI,0.0,0.0,1782360000019
CELO,1.25e-05,-0.000259426,1782360000019
HMSTR,1.25e-05,0.0,1782360000019
SCR,0.0,0.0,1782360000019
NEIROETH,0.0,0.0,1782360000019
kNEIRO,-9.55961e-05,-0.0012647686,1782360000019
GOAT,1.25e-05,-4.482e-07,1782360000019
MOODENG,1.23272e-05,-0.0004013824,1782360000019
GRASS,1.25e-05,0.0002089575,1782360000019
PURR,1.25e-05,0.0,1782360000019
PNUT,9.0995e-06,-0.0004272039,1782360000019
XLM,1.25e-05,-0.0003981135,1782360000019
CHILLGUY,0.0,0.0,1782360000019
SAND,1.25e-05,-0.0001136171,1782360000019
IOTA,-8.25877e-05,-0.0011607014,1782360000019
ALGO,1.25e-05,-0.000304467,1782360000019
HYPE,1.25e-05,-3.64474e-05,1782360000019
ME,-5.7947e-05,-0.000963576,1782360000019
MOVE,1.25e-05,-1.154e-07,1782360000019
VIRTUAL,9.8673e-06,-0.0004210618,1782360000019
PENGU,-3.34865e-05,-0.000767892,1782360000019
USUAL,-0.0001604274,-0.0017834192,1782360000019
FARTCOIN,1.25e-05,-3.101e-06,1782360000019
AI16Z,0.0,0.0,1782360000019
AIXBT,-4.2603e-05,-0.0008408244,1782360000019
ZEREBRO,0.0,0.0,1782360000019
BIO,-1.99068e-05,-0.0006592546,1782360000019
GRIFFAIN,1.25e-05,0.0001645155,1782360000019
SPX,1.25e-05,-0.0001967837,1782360000019
S,-5.54057e-05,-0.000943246,1782360000019
MORPHO,-2.5157e-06,-0.0005201254,1782360000019
TRUMP,-5.38097e-05,-0.0009304773,1782360000019
MELANIA,1.25e-05,-2.84307e-05,1782360000019
ANIME,-7.08612e-05,-0.0010668898,1782360000019
VINE,1.25e-05,4.46982e-05,1782360000019
VVV,-0.0002276983,-0.0023215865,1782360000019
JELLY,0.0,0.0,1782360000019
BERA,2.2582e-06,-0.0004819346,1782360000019
TST,0.0,0.0,1782360000019
LAYER,-0.0002465114,-0.0024720909,1782360000019
IP,1.25e-05,-1.367e-06,1782360000019
OM,0.0,0.0,1782360000019
KAITO,-2.10352e-05,-0.0006682818,1782360000019
NIL,-4.57685e-05,-0.0008661477,1782360000019
PAXG,-7.7155e-06,-0.0005617244,1782360000019
PROMPT,0.0,0.0,1782360000019
BABY,1.25e-05,-0.0001544037,1782360000019
WCT,-3.26046e-05,-0.0007608368,1782360000019
HYPER,-1.01287e-05,-0.0005810295,1782360000019
ZORA,-0.0001036468,-0.0013291742,1782360000019
INIT,-1.22541e-05,-0.0005980328,1782360000019
DOOD,1.25e-05,-5.44772e-05,1782360000019
LAUNCHCOIN,0.0,0.0,1782360000019
NXPC,1.25e-05,-0.0003315618,1782360000019
SOPH,6.5003e-06,-0.0004479974,1782360000019
RESOLV,1.19969e-05,-0.0004040251,1782360000019
SYRUP,1.25e-05,5.8058e-06,1782360000019
PUMP,-4.7111e-06,-0.000537689,1782360000019
PROVE,-0.000101643,-0.001313144,1782360000019
YZY,0.0,0.0,1782360000019
XPL,1.25e-05,1.3453e-05,1782360000019
WLFI,3.238e-06,-0.0004740958,1782360000019
LINEA,1.25e-05,0.0,1782360000019
SKY,-2.72888e-05,-0.0007183102,1782360000019
ASTER,1.25e-05,-0.0002683622,1782360000019
AVNT,-5.02336e-05,-0.0009018684,1782360000019
STBL,1.25e-05,0.0001596705,1782360000019
0G,-0.0009352091,-0.0079816732,1782360000019
HEMI,1.25e-05,-0.0001315281,1782360000019
APEX,1.25e-05,9.9231e-06,1782360000019
2Z,-9.67566e-05,-0.0012740524,1782360000019
ZEC,1.25e-05,-0.0003528045,1782360000019
MON,1.25e-05,-0.0001147666,1782360000019
MET,1.25e-05,-2.2931e-06,1782360000019
MEGA,1.25e-05,-8.33781e-05,1782360000019
CC,1.25e-05,-0.0002406398,1782360000019
ICP,1.25e-05,-0.0003785199,1782360000019
AERO,1.25e-05,-2.0934e-05,1782360000019
STABLE,1.25e-05,-0.0001542734,1782360000019
FOGO,3.0418e-06,-0.0004756654,1782360000019
LIT,7.42857e-05,0.0010942854,1782360000019
XMR,1.25e-05,0.0002346671,1782360000019
AXS,-2.8047e-05,-0.0007243758,1782360000019
DASH,-1.3294e-06,-0.0005106354,1782360000019
SKR,1.25e-05,-0.0001111662,1782360000019
AZTEC,1.25e-05,-1.6144e-05,1782360000019
CHIP,-0.0002171943,-0.0022375542,1782360000019
BTC,3.7713e-06,-0.0004698293,1782363600009
ETH,-7.07e-07,-0.0005056556,1782363600009
ATOM,-7.0403e-05,-0.0010632237,1782363600009
MATIC,0.0,0.0,1782363600009
DYDX,1.25e-05,0.0001101088,1782363600009
SOL,-2.64405e-05,-0.0007115239,1782363600009
AVAX,3.5286e-06,-0.0004717712,1782363600009
BNB,4.117e-07,-0.0004967061,1782363600009
APE,1.25e-05,-1.1036e-05,1782363600009
OP,7.6657e-06,-0.0004386741,1782363600009
LTC,-7.2553e-06,-0.0005580427,1782363600009
ARB,-2.5813e-06,-0.0005206503,1782363600009
DOGE,-2.2491e-06,-0.000517993,1782363600009
INJ,-1.1106e-05,-0.0005888484,1782363600009
SUI,1.25e-05,-0.000275556,1782363600009
kPEPE,-1.0746e-06,-0.0005085971,1782363600009
CRV,-2.30796e-05,-0.0006846369,1782363600009
LDO,8.8156e-06,-0.0004294753,1782363600009
LINK,1.3264e-06,-0.0004893884,1782363600009
STX,-3.81222e-05,-0.0008049779,1782363600009
RNDR,0.0,0.0,1782363600009
CFX,1.25e-05,2.552e-07,1782363600009
FTM,0.0,0.0,1782363600009
GMX,1.25e-05,-0.0002059148,1782363600009
SNX,-1.42238e-05,-0.0006137907,1782363600009
XRP,-1.08326e-05,-0.0005866606,1782363600009
BCH,1.25e-05,-0.0003607667,1782363600009
APT,-5.4929e-06,-0.000543943,1782363600009
AAVE,1.07043e-05,-0.0004143657,1782363600009
COMP,1.25e-05,-0.0003225517,1782363600009
MKR,0.0,0.0,1782363600009
WLD,1.25e-05,-3.30738e-05,1782363600009
FXS,0.0,0.0,1782363600009
HPOS,0.0,0.0,1782363600009
RLB,0.0,0.0,1782363600009
UNIBOT,0.0,0.0,1782363600009
YGG,-1.7767e-05,-0.000642136,1782363600009
TRX,1.11274e-05,-0.0004109808,1782363600009
kSHIB,-6.38191e-05,-0.0010105529,1782363600009
UNI,1.25e-05,-0.0003241586,1782363600009
SEI,1.25e-05,-0.0001291526,1782363600009
RUNE,1.25e-05,-0.0003888189,1782363600009
OX,0.0,0.0,1782363600009
FRIEND,0.0,0.0,1782363600009
SHIA,0.0,0.0,1782363600009
CYBER,0.0,0.0,1782363600009
ZRO,3.1831e-06,-0.0004745354,1782363600009
BLZ,0.0,0.0,1782363600009
DOT,-1.47128e-05,-0.0006177025,1782363600009
BANANA,1.25e-05,-0.0001384009,1782363600009
TRB,1.25e-05,-6.41838e-05,1782363600009
FTT,0.0,0.0,1782363600009
LOOM,0.0,0.0,1782363600009
OGN,0.0,0.0,1782363600009
RDNT,0.0,0.0,1782363600009
ARK,1.25e-05,-0.0001596389,1782363600009
BNT,0.0,0.0,1782363600009
CANTO,0.0,0.0,1782363600009
REQ,0.0,0.0,1782363600009
BIGTIME,1.25e-05,-5.19748e-05,1782363600009
KAS,-2.45386e-05,-0.000696309,1782363600009
ORBS,0.0,0.0,1782363600009
BLUR,1.25e-05,-2.8938e-05,1782363600009
TIA,1.25e-05,-0.0002904896,1782363600009
BSV,1.25e-05,-3.7419e-06,1782363600009
ADA,-5.2724e-05,-0.000921792,1782363600009
TON,0.0,0.0,1782363600009
MINA,-3.2667e-05,-0.0007613363,1782363600009
POLYX,1.25e-05,-0.0002729605,1782363600009
GAS,1.25e-05,-0.0003242697,1782363600009
PENDLE,1.25e-05,-0.0002952901,1782363600009
STG,0.0,0.0,1782363600009
FET,1.25e-05,7.2642e-06,1782363600009
STRAX,0.0,0.0,1782363600009
NEAR,1.25e-05,-1.98586e-05,1782363600009
MEME,-6.36788e-05,-0.0010094301,1782363600009
ORDI,3.0893e-06,-0.0004752853,1782363600009
BADGER,0.0,0.0,1782363600009
NEO,1.25e-05,-0.000129496,1782363600009
ZEN,-2.1852e-06,-0.0005174818,1782363600009
FIL,9.6076e-06,-0.0004231392,1782363600009
PYTH,-1.91157e-05,-0.0006529256,1782363600009
SUSHI,-0.0001255079,-0.0015040628,1782363600009
ILV,0.0,0.0,1782363600009
IMX,1.25e-05,-8.9585e-06,1782363600009
kBONK,6.161e-06,-0.0004507123,1782363600009
GMT,3.123e-06,-0.0004750162,1782363600009
SUPER,9.7397e-06,-0.0004220823,1782363600009
USTC,0.0,0.0,1782363600009
NFTI,0.0,0.0,1782363600009
JUP,-6.7254e-06,-0.0005538033,1782363600009
kLUNC,-3.4822e-05,-0.000778576,1782363600009
RSR,1.25e-05,-4.3667e-06,1782363600009
GALA,1.25e-05,-0.0002385209,1782363600009
JTO,1.25e-05,-3.5721e-06,1782363600009
NTRN,0.0,0.0,1782363600009
ACE,1.25e-05,-5.7494e-05,1782363600009
MAV,0.0,0.0,1782363600009
WIF,1.25e-05,-0.0003025155,1782363600009
CAKE,1.25e-05,-0.000330581,1782363600009
PEOPLE,1.25e-05,-0.0001280822,1782363600009
ENS,1.25e-05,-8.3273e-06,1782363600009
ETC,1.25e-05,-0.000110776,1782363600009
XAI,-3.05952e-05,-0.0007447619,1782363600009
MANTA,1.25e-05,3.6405e-05,1782363600009
UMA,-2.79092e-05,-0.0007232739,1782363600009
ONDO,1.25e-05,-0.0003583963,1782363600009
ALT,-1.06569e-05,-0.0005852554,1782363600009
ZETA,5.5248e-06,-0.0004558019,1782363600009
DYM,1.25e-05,-3.3282e-06,1782363600009
MAVIA,0.0,0.0,1782363600009
W,-2.60404e-05,-0.0007083235,1782363600009
PANDORA,0.0,0.0,1782363600009
STRK,-4.36679e-05,-0.0008493431,1782363600009
PIXEL,0.0,0.0,1782363600009
AI,0.0,0.0,1782363600009
TAO,1.25e-05,-3.9551e-06,1782363600009
AR,1.25e-05,-0.0002554301,1782363600009
MYRO,0.0,0.0,1782363600009
kFLOKI,1.25e-05,-0.0003160594,1782363600009
BOME,-5.4409e-06,-0.000543527,1782363600009
ETHFI,1.25e-05,-1.739e-05,1782363600009
ENA,1.25e-05,-0.00036908,1782363600009
MNT,1.25e-05,-0.000171574,1782363600009
TNSR,2.3876e-06,-0.0004808991,1782363600009
SAGA,1.25e-05,5.40388e-05,1782363600009
MERL,-0.0001654116,-0.0018232931,1782363600009
HBAR,1.25e-05,-0.0001424654,1782363600009
POPCAT,-3.5847e-06,-0.0005286774,1782363600009
OMNI,0.0,0.0,1782363600009
EIGEN,1.25e-05,-5.00685e-05,1782363600009
REZ,1.25e-05,-1.3162e-05,1782363600009
NOT,-4.0562e-05,-0.0008244962,1782363600009
TURBO,1.25e-05,-0.0002447309,1782363600009
BRETT,1.25e-05,-2.712e-07,1782363600009
IO,-3.03824e-05,-0.0007430591,1782363600009
ZK,1.21159e-05,-0.000403073,1782363600009
BLAST,0.0,0.0,1782363600009
LISTA,0.0,0.0,1782363600009
MEW,0.0,0.0,1782363600009
RENDER,-6.1351e-06,-0.0005490809,1782363600009
kDOGS,0.0,0.0,1782363600009
POL,1.25e-05,-5.3135e-06,1782363600009
CATI,0.0,0.0,1782363600009
CELO,1.25e-05,-9.12608e-05,1782363600009
HMSTR,1.25e-05,0.0,1782363600009
SCR,0.0,0.0,1782363600009
NEIROETH,0.0,0.0,1782363600009
kNEIRO,-5.73174e-05,-0.0009585388,1782363600009
GOAT,1.25e-05,0.0,1782363600009
MOODENG,1.25e-05,-0.0003196966,1782363600009
GRASS,1.25e-05,0.000127345,1782363600009
PURR,1.25e-05,0.0,1782363600009
PNUT,1.25e-05,-0.0003044545,1782363600009
XLM,9.9074e-06,-0.0004207408,1782363600009
CHILLGUY,0.0,0.0,1782363600009
SAND,1.25e-05,-0.000285323,1782363600009
IOTA,-7.10959e-05,-0.0010687674,1782363600009
ALGO,1.25e-05,-0.0003687185,1782363600009
HYPE,1.25e-05,0.0002593569,1782363600009
ME,-0.0001407181,-0.0016257451,1782363600009
MOVE,1.25e-05,4.986e-07,1782363600009
VIRTUAL,-1.29756e-05,-0.0006038046,1782363600009
PENGU,-2.51239e-05,-0.0007009911,1782363600009
USUAL,-8.53308e-05,-0.0011826467,1782363600009
FARTCOIN,1.25e-05,1.08952e-05,1782363600009
AI16Z,0.0,0.0,1782363600009
AIXBT,-5.41595e-05,-0.0009332759,1782363600009
ZEREBRO,0.0,0.0,1782363600009
BIO,-9.9347e-06,-0.0005794777,1782363600009
GRIFFAIN,1.25e-05,8.21135e-05,1782363600009
SPX,1.25e-05,-3.85903e-05,1782363600009
S,-8.19298e-05,-0.0011554382,1782363600009
MORPHO,1.01777e-05,-0.0004185785,1782363600009
TRUMP,-6.62574e-05,-0.001030059,1782363600009
MELANIA,1.25e-05,-4.37972e-05,1782363600009
ANIME,-4.85245e-05,-0.0008881962,1782363600009
VINE,1.25e-05,3.1212e-06,1782363600009
VVV,-0.0002280666,-0.0023245324,1782363600009
JELLY,0.0,0.0,1782363600009
BERA,1.25e-05,-0.0002683153,1782363600009
TST,0.0,0.0,1782363600009
LAYER,-0.0001345615,-0.0015764917,1782363600009
IP,1.25e-05,7.2857e-06,1782363600009
OM,0.0,0.0,1782363600009
KAITO,-4.59865e-05,-0.0008678918,1782363600009
NIL,-6.60253e-05,-0.0010282024,1782363600009
PAXG,-1.3757e-06,-0.0005110056,1782363600009
PROMPT,0.0,0.0,1782363600009
BABY,6.2721e-06,-0.0004498232,1782363600009
WCT,-2.80318e-05,-0.0007242543,1782363600009
HYPER,-6.5868e-06,-0.0005526944,1782363600009
ZORA,-0.0001206169,-0.0014649352,1782363600009
INIT,1.25e-05,-0.0001288567,1782363600009
